Income,Age,Kidhome,Teenhome,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpOverall,MntWines,MntSweetProducts,MntFruits,MntMeatProducts,MntFishProducts,MntGoldProds,MntRegularProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_Days,relationship_Status,education_Level
30545.0,41,1,0,0,0,0,0,0,0,0,0,4,7,12,15,19,12,45,57,2,2,0,3,7,2779,3.0,1.0
70123.0,37,0,0,0,0,1,0,1,0,0,2,1308,0,0,396,23,0,1727,1727,1,5,7,4,3,2433,3.0,4.0
62450.0,61,0,1,0,0,0,0,1,0,0,1,515,66,47,267,62,38,919,957,2,5,5,4,3,2333,0.0,1.0
21675.0,44,1,0,0,0,0,0,0,0,0,0,4,4,0,16,17,4,37,41,3,4,0,3,7,2177,3.0,1.0
42395.0,39,1,1,0,0,0,0,0,0,0,0,48,15,13,57,24,25,132,157,4,3,1,4,7,2245,0.0,3.0
61346.0,42,1,0,0,0,0,0,0,0,0,0,562,16,58,168,43,142,705,847,1,5,7,10,3,2425,3.0,2.0
80812.0,67,0,0,0,1,0,1,0,1,0,3,769,143,22,500,210,33,1611,1644,1,4,8,5,2,2444,3.0,1.0
42835.0,49,1,1,0,0,0,0,0,0,0,0,379,9,4,93,12,98,399,497,7,6,6,4,6,2523,1.0,2.0
39922.0,37,1,0,0,0,0,0,0,0,0,0,29,1,12,59,19,36,84,120,2,3,0,4,8,2659,4.0,1.0
86424.0,64,0,0,0,0,0,0,0,0,0,0,387,45,68,569,89,68,1090,1158,1,6,9,12,1,2244,0.0,2.0
17117.0,42,1,0,0,0,0,0,0,0,0,0,12,18,23,38,30,7,114,121,4,3,1,3,9,2687,3.0,3.0
24762.0,48,1,0,0,0,0,1,0,0,1,1,6,15,10,12,3,40,6,46,3,3,1,2,8,2298,0.0,1.0
35797.0,45,0,1,0,0,0,0,0,0,0,0,27,1,1,14,4,21,26,47,2,2,0,3,8,2780,4.0,1.0
36627.0,45,2,0,0,0,0,0,0,0,0,0,9,0,1,5,0,1,14,15,1,0,0,3,5,2500,1.0,1.0
51111.0,39,1,1,0,0,0,0,0,0,0,0,22,5,0,19,6,3,49,52,2,2,0,3,6,2169,4.0,3.0
86857.0,48,0,0,0,0,0,0,0,0,1,0,899,102,102,838,133,40,2034,2074,1,5,6,10,2,2814,0.0,4.0
82072.0,50,0,0,0,0,0,0,0,0,0,0,889,92,55,685,168,129,1760,1889,1,3,2,13,1,2521,3.0,4.0
46231.0,67,2,1,0,0,0,0,0,0,0,0,189,5,2,55,0,12,239,251,4,6,1,4,9,2739,0.0,4.0
42243.0,61,1,1,0,0,0,0,0,0,0,0,48,0,0,2,0,5,45,50,2,2,0,3,7,2359,4.0,1.0
51195.0,58,1,1,0,0,0,0,0,0,0,0,230,24,14,156,82,58,448,506,8,9,2,5,8,2613,3.0,1.0
68092.0,42,0,0,0,0,0,0,0,0,0,0,852,36,60,207,78,48,1185,1233,2,2,6,10,5,2354,0.0,2.0
31814.0,47,1,0,0,0,0,1,0,0,0,1,35,1,3,20,4,20,43,63,2,2,0,3,9,2664,4.0,1.0
51390.0,55,1,1,0,0,0,0,0,0,0,0,205,2,20,47,23,56,241,297,6,5,2,5,5,2818,2.0,2.0
76630.0,37,0,0,0,0,0,0,0,0,0,0,255,56,31,446,40,175,653,828,1,3,10,11,1,2325,4.0,1.0
26868.0,29,1,0,0,0,0,0,0,0,0,0,0,3,0,1,8,2,10,12,1,1,0,2,7,2219,0.0,0.0
48948.0,77,0,0,0,0,0,1,0,0,1,1,437,49,8,206,160,42,818,860,2,7,10,5,6,2672,1.0,4.0
55260.0,48,0,1,0,0,0,0,0,0,0,0,825,0,8,53,11,242,655,897,2,8,10,5,6,2723,0.0,4.0
64090.0,64,0,1,0,0,0,0,0,0,1,0,316,51,58,161,76,135,527,662,1,6,9,4,5,2485,3.0,1.0
78331.0,62,0,1,0,0,0,0,0,0,0,0,756,169,138,354,160,61,1516,1577,2,10,6,7,4,2316,1.0,1.0
37087.0,46,1,0,0,0,0,0,0,0,0,0,194,0,55,134,15,3,395,398,3,4,2,8,6,2481,4.0,4.0
21846.0,34,1,0,0,0,0,0,0,0,0,0,7,10,17,18,6,26,32,58,4,4,0,3,8,2409,1.0,1.0
81320.0,62,0,0,0,0,0,0,0,0,0,0,183,103,33,493,59,57,814,871,1,4,3,10,2,2667,4.0,1.0
54137.0,50,0,1,0,0,0,0,0,0,0,0,171,1,0,11,0,20,163,183,2,4,1,4,6,2476,1.0,1.0
66825.0,53,0,0,0,0,0,0,0,0,0,0,243,40,101,405,29,40,778,818,1,4,5,6,2,2509,3.0,1.0
57100.0,47,0,0,0,0,0,0,0,0,0,0,181,3,21,69,39,96,217,313,1,3,3,6,3,2366,3.0,1.0
58917.0,51,1,2,0,0,0,0,0,0,0,0,151,7,7,89,0,28,226,254,5,4,1,6,5,2621,3.0,1.0
85072.0,43,0,0,0,0,0,0,0,0,0,0,494,11,92,391,194,241,941,1182,1,3,4,10,0,2240,0.0,1.0
86429.0,59,0,0,0,1,0,0,0,0,1,1,464,18,28,873,29,37,1375,1412,0,7,4,7,2,2379,0.0,1.0
45684.0,49,1,0,0,0,0,0,0,0,0,0,5,0,1,5,10,7,14,21,1,1,0,2,7,2368,2.0,1.0
47889.0,46,1,0,0,0,0,0,0,0,0,0,29,5,0,29,0,4,59,63,1,2,0,3,5,2335,3.0,1.0
45921.0,34,0,0,0,0,0,0,0,0,0,0,102,3,9,49,24,12,175,187,1,2,1,6,4,2270,4.0,4.0
78420.0,54,0,0,0,0,0,0,0,0,0,0,604,28,28,674,91,28,1397,1425,1,3,10,8,1,2524,0.0,4.0
75114.0,28,0,0,0,0,0,0,0,0,0,0,571,60,12,523,63,24,1205,1229,1,3,10,5,2,2393,3.0,1.0
52278.0,57,0,1,0,0,0,0,0,0,1,0,953,0,0,71,0,174,850,1024,6,10,5,10,8,2679,2.0,4.0
35641.0,48,1,0,0,0,0,0,0,0,1,0,63,9,3,67,8,28,122,150,2,3,1,4,7,2509,4.0,2.0
95529.0,26,0,0,0,0,0,0,0,1,1,1,770,27,29,890,250,24,1942,1966,1,7,3,7,3,2732,0.0,1.0
62820.0,66,0,0,0,0,0,0,0,0,0,0,398,61,61,265,138,53,870,923,1,3,4,6,1,2573,4.0,1.0
73113.0,60,0,0,0,0,0,0,0,0,0,0,741,9,19,154,50,28,945,973,1,3,4,7,2,2344,3.0,2.0
84169.0,38,0,0,0,0,0,0,1,1,1,2,1478,19,19,403,0,0,1919,1919,1,7,6,6,3,2485,4.0,4.0
42607.0,66,0,1,0,0,0,0,0,0,0,0,156,32,29,56,30,47,256,303,2,3,2,7,3,2383,0.0,3.0
74637.0,66,0,0,0,1,0,0,0,0,0,1,960,0,64,464,146,16,1618,1634,1,6,9,9,3,2566,0.0,4.0
46015.0,65,1,1,0,0,1,1,0,0,0,2,38,0,0,2,0,6,34,40,1,1,0,3,7,2236,3.0,4.0
72354.0,27,0,0,0,0,0,0,0,0,0,0,315,12,26,473,220,182,864,1046,1,2,10,6,1,2597,0.0,1.0
39858.0,51,1,0,0,0,0,0,0,0,1,0,15,7,20,25,2,26,43,69,1,2,0,4,6,2680,0.0,2.0
34469.0,72,1,1,0,0,0,0,0,0,0,0,19,5,6,20,0,12,38,50,3,1,1,4,4,2215,4.0,4.0
83033.0,34,1,0,0,1,0,0,0,0,0,1,812,149,99,431,237,33,1695,1728,1,11,4,10,5,2201,3.0,1.0
24401.0,41,0,0,0,0,0,0,0,0,0,0,73,24,28,217,10,115,237,352,3,6,1,6,8,2826,3.0,2.0
77583.0,42,0,0,0,1,0,0,0,0,0,1,372,12,23,384,250,108,933,1041,1,4,5,9,2,2298,4.0,1.0
74116.0,38,0,0,0,0,0,0,1,0,0,1,871,55,111,704,145,166,1720,1886,1,4,4,10,2,2340,0.0,3.0
74293.0,27,0,0,0,0,0,0,0,0,0,0,375,91,152,335,93,81,965,1046,1,5,4,6,2,2215,0.0,1.0
68397.0,44,0,1,0,0,0,0,0,0,0,0,760,13,80,466,17,80,1256,1336,1,6,9,5,3,2383,4.0,4.0
79632.0,46,0,0,0,0,0,0,0,0,0,0,471,21,0,510,99,12,1089,1101,1,6,4,9,2,2241,3.0,4.0
46107.0,31,1,0,0,0,0,0,0,0,0,0,31,9,9,27,16,33,59,92,1,1,1,4,3,2298,0.0,1.0
64950.0,69,0,1,0,0,0,0,1,0,0,1,819,0,0,72,12,63,840,903,2,11,2,10,7,2845,0.0,4.0
25443.0,31,1,0,0,0,0,0,0,0,0,0,1,9,4,3,8,7,18,25,1,1,0,3,8,2713,4.0,0.0
75127.0,68,0,0,0,0,0,0,0,0,0,0,203,17,35,305,46,227,379,606,1,2,11,5,1,2197,0.0,1.0
32892.0,49,1,0,0,0,0,0,0,0,0,0,26,1,0,15,2,2,42,44,2,3,0,3,8,2194,3.0,4.0
71796.0,49,0,0,0,0,0,0,0,0,0,0,354,75,21,311,167,32,896,928,1,9,3,4,4,2407,3.0,1.0
67536.0,50,0,1,0,1,0,0,0,0,0,1,1253,71,0,447,23,35,1759,1794,3,11,5,11,8,2562,4.0,4.0
55239.0,49,0,1,0,0,0,0,0,0,0,0,371,24,17,238,23,106,567,673,3,7,5,11,5,2509,0.0,1.0
60554.0,45,1,0,0,0,0,0,0,0,0,0,588,15,7,76,110,15,781,796,2,8,4,9,6,2483,1.0,4.0
64831.0,68,1,1,0,0,0,0,0,0,0,0,480,86,86,249,75,144,832,976,8,6,3,5,6,2543,0.0,3.0
56067.0,58,0,1,0,0,0,0,0,0,0,0,517,6,12,54,16,120,485,605,2,7,4,7,5,2503,3.0,4.0
82025.0,37,0,0,0,0,0,0,0,1,1,1,267,70,98,606,48,98,991,1089,1,3,2,6,1,2556,1.0,1.0
94384.0,67,0,0,0,1,0,0,1,1,1,3,1111,45,24,790,160,172,1958,2130,0,5,8,5,2,2641,3.0,1.0
14906.0,34,0,0,0,0,0,0,0,0,0,0,7,16,7,14,7,15,36,51,3,2,1,3,7,2713,0.0,0.0
51563.0,33,0,0,0,0,0,0,1,1,0,2,1166,0,0,48,0,36,1178,1214,1,4,4,10,8,2795,4.0,4.0
57937.0,38,0,1,0,0,0,0,0,0,0,0,261,48,42,144,55,133,417,550,3,4,4,9,3,2292,4.0,3.0
68274.0,41,1,1,0,0,0,0,0,0,0,0,135,25,25,51,23,46,213,259,2,4,2,5,3,2431,1.0,1.0
39771.0,43,1,0,0,0,0,0,0,0,0,0,6,8,2,18,2,14,22,36,1,2,0,3,4,2364,3.0,1.0
67893.0,45,0,1,0,0,0,0,0,0,0,0,711,18,28,142,49,47,901,948,2,3,2,9,8,2795,1.0,3.0
27922.0,41,1,0,0,0,0,0,0,0,0,0,11,4,0,13,2,11,19,30,1,2,0,3,4,2209,3.0,4.0
52190.0,44,1,1,0,0,0,1,0,0,0,1,42,0,0,17,0,18,41,59,3,2,1,3,5,2211,3.0,4.0
44051.0,47,1,1,0,0,0,0,0,0,1,0,79,3,7,58,6,18,135,153,4,3,1,4,6,2675,1.0,2.0
42767.0,49,2,0,0,0,0,0,0,0,0,0,20,5,6,43,19,38,55,93,1,3,1,2,8,2573,0.0,4.0
46106.0,44,1,1,0,0,0,0,0,0,0,0,30,0,0,8,2,14,26,40,1,1,1,2,6,2208,3.0,2.0
16927.0,44,1,1,0,0,0,0,0,0,0,0,20,1,2,23,3,4,45,49,5,3,0,4,8,2663,4.0,4.0
59754.0,55,0,1,0,0,0,0,0,0,1,0,115,146,27,44,4,139,197,336,3,5,2,6,5,2734,4.0,1.0
53700.0,68,0,1,0,0,0,0,0,0,0,0,263,41,5,233,69,83,528,611,4,5,5,8,5,2840,0.0,1.0
59041.0,47,1,1,0,0,0,0,0,0,0,0,69,2,2,15,2,6,84,90,2,2,0,4,5,2212,4.0,1.0
54237.0,63,0,1,0,0,0,0,0,0,0,0,267,0,3,30,4,57,247,304,4,5,2,5,6,2587,1.0,4.0
70647.0,53,0,1,0,0,0,0,0,0,0,0,561,123,85,171,25,114,851,965,2,4,7,13,2,2805,1.0,1.0
52597.0,58,0,1,0,0,0,0,0,0,0,0,492,0,0,37,7,42,494,536,3,6,3,8,5,2212,0.0,4.0
41021.0,51,1,0,0,0,0,0,0,0,1,0,14,16,7,9,6,12,40,52,2,2,0,3,6,2705,3.0,2.0
40233.0,45,0,1,0,0,0,0,0,0,0,0,80,17,4,46,0,2,145,147,5,2,1,5,6,2417,4.0,4.0
50183.0,40,1,1,0,0,0,0,0,0,0,0,97,10,12,84,13,15,201,216,7,3,1,6,5,2163,4.0,1.0
54753.0,61,0,1,0,0,0,0,0,0,0,0,197,59,107,227,7,131,466,597,3,5,2,11,4,2449,3.0,1.0
92955.0,47,0,0,0,1,0,0,0,1,1,2,693,24,21,925,31,84,1610,1694,1,6,7,9,2,2473,4.0,1.0
33471.0,47,1,0,0,0,0,0,0,0,0,0,43,9,2,27,0,12,69,81,3,3,0,4,7,2784,4.0,1.0
34596.0,46,1,0,0,0,0,0,0,0,1,0,14,0,0,2,0,7,9,16,1,1,0,2,8,2601,4.0,4.0
44010.0,40,1,0,0,0,0,0,0,0,0,0,186,72,36,234,86,48,566,614,6,10,2,6,9,2783,3.0,1.0
84219.0,32,0,0,0,0,0,0,0,0,0,0,434,137,137,400,45,45,1108,1153,1,3,4,10,1,2306,4.0,1.0
40706.0,52,2,1,0,0,0,0,0,0,0,0,59,2,0,11,4,5,71,76,4,3,0,4,7,2687,3.0,4.0
15716.0,32,1,0,1,0,0,0,0,0,0,0,16,7,5,30,8,26,40,66,3,3,0,4,8,2753,4.0,3.0
59052.0,61,0,1,0,0,0,0,0,0,0,0,230,57,35,75,63,31,429,460,3,7,1,7,5,2383,1.0,3.0
80573.0,49,0,0,0,0,0,0,0,0,0,0,829,92,138,430,60,15,1534,1549,1,4,6,13,2,2782,3.0,2.0
83715.0,58,0,0,0,0,0,0,0,0,0,0,318,35,8,407,150,8,910,918,1,2,8,13,0,2305,4.0,1.0
82576.0,61,0,0,0,0,0,0,0,1,0,1,1206,18,55,445,168,18,1874,1892,1,2,4,12,1,2856,3.0,2.0
56962.0,55,2,1,0,0,0,0,0,0,0,0,292,3,3,77,10,26,359,385,7,6,3,5,7,2420,4.0,2.0
35704.0,68,1,1,0,0,0,0,0,0,0,0,30,11,9,12,2,30,34,64,3,2,0,4,4,2336,4.0,1.0
53103.0,66,0,1,0,0,0,1,0,0,0,1,729,0,17,133,11,195,695,890,5,10,6,7,7,2449,3.0,1.0
46779.0,60,1,1,0,0,0,0,0,0,0,0,12,0,1,3,0,7,9,16,1,0,1,2,4,2511,2.0,3.0
4861.0,55,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,4,5,0,0,0,0,14,2166,1.0,1.0
33462.0,41,1,0,0,0,0,0,0,0,0,0,22,0,3,18,0,11,32,43,1,2,0,3,7,2485,1.0,2.0
63693.0,42,0,1,0,0,0,0,0,0,0,0,587,87,43,337,42,54,1042,1096,3,11,6,9,6,2417,1.0,1.0
80763.0,70,0,0,0,1,0,0,0,1,1,2,674,42,168,108,192,231,953,1184,1,5,11,6,3,2477,4.0,1.0
65352.0,46,0,1,0,0,0,0,0,0,0,0,284,7,3,84,4,23,359,382,2,4,2,8,4,2471,4.0,4.0
82170.0,42,0,0,0,0,0,0,0,0,0,0,1023,55,93,651,49,37,1834,1871,1,5,6,7,2,2375,4.0,4.0
75759.0,51,0,0,0,1,0,1,0,1,1,3,1394,91,22,708,89,182,2122,2304,1,9,7,9,5,2406,4.0,1.0
79689.0,44,0,0,0,0,0,0,0,0,0,0,311,37,26,640,180,121,1073,1194,1,4,9,13,2,2572,0.0,3.0
35340.0,64,1,1,0,0,0,0,0,0,0,0,27,1,0,12,0,5,35,40,2,2,0,3,5,2159,2.0,4.0
85683.0,66,0,0,0,1,1,0,1,1,1,4,1296,69,17,311,45,51,1687,1738,1,2,4,10,1,2259,1.0,1.0
24884.0,48,1,0,0,0,0,0,0,0,0,0,3,0,6,7,0,3,13,16,1,0,0,3,7,2736,4.0,3.0
42021.0,39,1,0,0,0,0,1,0,0,0,1,393,5,5,136,7,27,519,546,5,10,1,6,9,2826,3.0,2.0
64449.0,31,1,0,0,0,0,0,0,0,0,0,218,35,63,282,137,70,665,735,4,5,3,12,4,2290,0.0,1.0
64587.0,66,1,1,0,0,0,0,0,0,0,0,66,6,0,16,0,20,68,88,2,1,1,4,3,2166,1.0,1.0
34824.0,25,0,0,0,0,0,0,0,0,0,0,4,0,2,11,2,4,15,19,1,1,0,2,6,2254,0.0,1.0
75437.0,42,0,0,0,1,0,0,0,0,0,1,795,58,0,545,95,0,1493,1493,1,8,4,10,6,2391,3.0,1.0
26091.0,63,1,1,0,0,0,0,0,0,0,0,15,17,10,19,8,20,49,69,3,2,1,3,5,2283,3.0,1.0
52845.0,47,1,0,0,0,0,1,0,0,0,1,384,41,25,292,130,64,808,872,3,8,8,6,6,2479,4.0,1.0
46086.0,64,0,1,0,0,0,0,0,0,0,0,244,2,8,32,7,50,243,293,4,3,1,8,4,2397,1.0,1.0
78028.0,64,0,1,0,0,0,0,1,1,1,2,158,0,19,288,25,38,452,490,1,6,4,9,7,2816,2.0,4.0
95169.0,33,0,0,0,1,0,0,0,1,1,2,1285,20,21,449,106,20,1861,1881,1,4,3,4,1,2422,0.0,4.0
56337.0,39,1,1,0,1,0,1,0,0,1,2,349,5,16,144,28,182,360,542,5,8,5,4,8,2618,4.0,3.0
22434.0,33,1,0,0,0,0,0,0,0,0,0,4,13,12,11,3,15,28,43,2,2,0,3,8,2660,3.0,1.0
36930.0,66,0,1,0,0,0,0,0,0,0,0,223,2,2,31,0,39,219,258,5,5,2,4,8,2567,4.0,4.0
36130.0,66,0,1,0,0,0,1,0,0,1,1,157,56,43,127,68,37,414,451,6,3,8,4,4,2671,0.0,1.0
65569.0,67,0,1,0,0,0,0,0,0,0,0,397,38,46,288,20,70,719,789,2,6,5,10,3,2760,4.0,2.0
83844.0,68,0,0,0,0,0,0,0,1,0,1,901,31,31,345,75,191,1192,1383,1,4,4,11,1,2572,3.0,1.0
19514.0,52,1,1,0,0,0,1,0,0,0,1,14,1,3,21,2,28,13,41,4,3,1,2,8,2313,4.0,1.0
36736.0,57,1,1,0,0,0,0,0,0,0,0,10,0,0,3,0,4,9,13,1,1,0,2,6,2574,0.0,4.0
77568.0,41,0,1,0,1,0,0,1,1,0,3,1230,178,0,396,232,158,1878,2036,1,10,2,8,5,2832,3.0,1.0
49187.0,44,0,1,0,0,0,0,0,0,0,0,81,1,1,31,2,0,116,116,1,1,1,5,2,2328,3.0,4.0
30168.0,42,1,0,0,0,0,0,0,0,0,0,154,12,20,66,0,27,225,252,7,6,1,4,9,2638,0.0,1.0
34053.0,52,0,1,0,0,0,0,0,0,0,0,63,0,0,21,7,12,79,91,1,3,0,3,8,2816,3.0,2.0
38196.0,49,1,1,0,0,0,0,0,0,0,0,30,0,0,11,0,3,38,41,3,2,0,4,5,2231,4.0,2.0
59412.0,69,0,0,0,0,0,0,0,0,0,0,90,43,67,165,30,11,384,395,1,4,2,8,3,2230,4.0,2.0
70924.0,55,0,0,0,0,0,0,0,1,0,1,635,152,114,254,132,76,1211,1287,1,6,6,7,3,2242,4.0,3.0
54165.0,51,0,0,0,0,0,0,0,0,0,0,127,6,4,73,15,11,214,225,1,2,1,7,2,2556,3.0,1.0
32300.0,47,1,0,0,0,0,0,0,0,0,0,13,5,3,6,6,6,27,33,1,1,0,3,8,2701,4.0,1.0
20180.0,44,0,0,0,0,0,0,0,0,0,0,18,20,42,24,15,18,101,119,1,2,1,4,7,2653,0.0,1.0
34961.0,47,1,0,0,0,0,0,0,0,0,0,45,1,2,26,4,1,77,78,3,3,1,3,7,2169,4.0,1.0
28440.0,46,1,0,0,0,0,0,0,0,0,0,38,0,1,24,0,0,63,63,1,2,0,3,8,2516,3.0,4.0
64504.0,67,1,2,0,0,0,0,0,0,1,0,986,0,36,168,16,108,1098,1206,7,11,3,4,7,2641,3.0,4.0
33564.0,54,0,1,0,0,0,0,0,0,0,0,61,0,0,3,0,7,57,64,1,1,1,3,5,2164,3.0,2.0
17345.0,42,1,0,0,0,0,0,0,0,0,0,4,0,9,16,17,12,34,46,2,2,1,2,8,2762,4.0,1.0
56320.0,53,0,1,0,0,0,0,0,0,0,0,201,77,53,172,116,83,536,619,3,5,4,9,4,2606,4.0,4.0
28647.0,42,1,0,0,0,0,1,0,0,1,1,19,12,8,29,0,26,42,68,1,2,2,2,7,2471,0.0,1.0
15038.0,33,1,0,0,0,0,0,0,0,0,0,4,12,8,11,19,26,28,54,2,2,1,2,9,2675,0.0,0.0
32173.0,62,0,1,0,0,0,0,0,0,0,0,18,0,0,2,0,2,18,20,1,1,0,3,4,2491,1.0,4.0
68316.0,56,0,1,0,0,0,0,0,0,0,0,806,11,80,161,120,33,1145,1178,5,10,7,10,6,2761,3.0,3.0
74538.0,49,0,0,0,0,0,0,0,1,1,1,380,112,98,733,110,28,1405,1433,1,8,8,5,3,2524,3.0,1.0
91700.0,49,0,0,0,0,0,0,0,0,1,0,576,115,172,961,125,19,1930,1949,1,8,6,5,3,2687,0.0,1.0
68695.0,51,0,0,0,0,0,0,0,0,0,0,458,50,81,356,106,40,1011,1051,1,4,4,7,2,2163,3.0,1.0
31056.0,43,1,0,0,0,0,0,0,0,0,0,5,8,10,13,3,16,23,39,1,1,0,3,8,2682,4.0,3.0
79593.0,47,0,0,0,0,0,0,0,1,0,1,350,133,60,568,110,145,1076,1221,1,5,6,7,2,2207,4.0,1.0
28071.0,40,0,0,0,0,0,0,0,0,0,0,39,26,33,130,41,44,225,269,2,5,1,5,8,2828,0.0,1.0
37334.0,62,1,1,0,0,0,0,0,0,0,0,26,2,1,16,2,15,32,47,4,3,0,4,4,2282,3.0,4.0
46423.0,48,1,1,0,0,0,0,0,0,0,0,68,0,0,16,0,8,76,84,3,2,0,4,7,2443,0.0,2.0
37126.0,49,1,0,0,0,0,1,0,0,1,1,45,4,3,9,4,7,58,65,1,1,2,2,6,2250,4.0,4.0
47703.0,67,0,1,0,0,0,0,0,0,0,0,359,26,0,134,13,123,409,532,4,6,3,8,5,2555,4.0,1.0
61180.0,61,0,1,0,0,0,1,0,0,0,1,403,24,24,29,6,218,268,486,2,5,5,6,3,2226,4.0,1.0
38998.0,66,1,1,1,0,0,0,0,0,0,0,34,0,1,14,0,5,44,49,3,2,0,3,8,2762,4.0,1.0
8028.0,29,0,0,0,0,0,0,0,0,0,0,73,12,18,66,7,2,174,176,15,0,1,0,19,2808,0.0,1.0
76081.0,58,0,0,0,1,0,0,0,0,0,1,292,33,30,415,63,200,633,833,1,4,5,4,2,2196,3.0,1.0
34728.0,34,1,0,0,0,0,0,0,0,1,0,14,0,0,16,0,6,24,30,1,1,1,2,6,2493,3.0,1.0
33168.0,55,0,1,0,0,0,0,0,0,0,0,80,1,1,37,0,3,116,119,3,2,1,4,7,2783,0.0,2.0
33585.0,54,0,1,0,0,0,0,0,0,0,0,30,6,11,33,13,29,64,93,1,2,0,4,4,2436,4.0,2.0
77037.0,60,0,1,0,0,0,0,0,0,0,0,463,53,96,333,168,10,1103,1113,1,7,7,12,3,2418,4.0,4.0
35196.0,36,1,0,0,0,0,0,0,0,1,0,75,39,12,141,43,187,123,310,6,6,1,5,8,2752,3.0,1.0
44529.0,54,0,1,0,0,0,0,1,0,0,1,538,6,13,91,17,26,639,665,6,6,2,11,5,2518,4.0,1.0
70924.0,55,0,0,0,0,0,0,0,1,0,1,635,152,114,254,132,76,1211,1287,1,6,6,7,3,2242,4.0,3.0
28764.0,54,1,1,0,0,0,1,0,0,0,1,8,0,0,3,0,1,10,11,1,1,0,2,8,2183,3.0,4.0
69098.0,71,0,0,0,0,0,0,0,0,0,0,1315,0,22,780,145,178,2084,2262,1,7,8,9,5,2657,4.0,4.0
25959.0,50,1,1,0,0,0,0,0,0,1,0,4,5,2,12,7,26,4,30,2,1,2,2,6,2659,1.0,3.0
27100.0,37,1,0,0,0,0,0,0,0,0,0,12,0,0,13,2,10,17,27,1,1,0,3,7,2609,4.0,2.0
70596.0,35,0,0,0,0,0,0,0,0,0,0,347,0,44,534,17,26,916,942,1,3,5,12,2,2791,0.0,1.0
42557.0,46,0,1,0,0,0,0,0,0,0,0,192,5,5,53,0,15,240,255,4,6,1,4,8,2828,4.0,1.0
53312.0,69,0,0,0,0,0,0,0,0,0,0,241,0,0,12,0,25,228,253,1,5,1,5,7,2483,4.0,4.0
72228.0,68,0,0,0,0,0,0,0,0,0,0,631,14,28,491,30,56,1138,1194,1,6,7,8,3,2738,0.0,1.0
67605.0,33,0,0,0,0,0,0,0,0,0,0,336,54,28,282,184,54,830,884,1,2,8,6,1,2614,3.0,1.0
62845.0,71,1,1,0,0,0,0,1,0,0,1,1099,0,0,45,0,34,1110,1144,11,3,4,10,8,2795,4.0,2.0
65196.0,62,0,2,0,0,0,1,0,0,0,1,743,0,19,181,12,200,755,955,2,7,6,11,5,2498,3.0,1.0
42000.0,33,0,0,0,0,0,0,0,0,1,0,124,59,83,267,85,35,583,618,2,5,2,11,5,2694,0.0,4.0
35860.0,47,1,1,0,0,0,1,0,0,0,1,15,2,0,8,4,20,9,29,2,1,1,2,5,2200,1.0,4.0
65526.0,56,0,1,0,0,0,0,0,0,0,0,397,0,19,69,12,9,488,497,1,4,4,8,2,2238,4.0,4.0
16860.0,59,1,1,0,0,0,0,0,0,0,0,10,3,4,4,3,14,10,24,3,1,1,3,7,2814,4.0,1.0
83528.0,28,0,0,0,1,0,1,0,0,1,2,530,44,117,678,134,147,1356,1503,1,4,10,8,1,2218,0.0,1.0
64176.0,55,0,1,0,0,0,0,0,0,0,0,1215,116,33,249,64,149,1528,1677,8,8,9,8,6,2854,1.0,3.0
22304.0,64,0,0,0,0,0,0,0,0,0,0,3,4,2,7,0,2,14,16,1,1,0,2,8,2853,1.0,1.0
67023.0,42,0,0,1,0,0,0,0,0,0,0,444,8,44,382,11,17,872,889,1,3,7,13,2,2276,4.0,1.0
32892.0,49,1,0,0,0,0,0,0,0,0,0,26,1,0,15,2,2,42,44,2,3,0,3,8,2194,3.0,4.0
70713.0,54,0,1,0,0,0,0,0,0,0,0,736,76,114,279,82,190,1097,1287,6,5,6,8,3,2732,3.0,1.0
59925.0,65,0,1,0,0,0,0,0,0,0,0,473,21,21,176,19,56,654,710,3,9,2,9,6,2735,3.0,1.0
39722.0,67,0,1,0,0,0,0,0,0,0,0,32,0,0,5,2,8,31,39,2,2,0,3,5,2284,4.0,1.0
46610.0,62,0,0,0,0,0,0,0,0,0,0,288,10,10,30,4,125,217,342,1,6,1,6,6,2505,3.0,1.0
88347.0,59,0,0,0,1,0,0,0,0,0,1,1050,138,178,555,77,118,1880,1998,1,4,7,9,1,2520,3.0,1.0
87171.0,39,0,0,0,0,0,1,0,1,0,2,1001,44,44,107,58,44,1210,1254,1,6,7,11,2,2583,4.0,4.0
26907.0,44,1,1,0,0,0,0,0,0,0,0,9,3,1,7,0,2,18,20,2,1,0,3,7,2472,3.0,3.0
50014.0,52,1,0,0,0,0,0,0,0,0,0,234,10,14,77,19,42,312,354,2,4,1,8,5,2317,0.0,2.0
41014.0,42,1,0,0,0,0,0,0,0,0,0,7,0,2,6,2,3,14,17,1,1,0,2,7,2592,4.0,4.0
66294.0,55,0,0,0,0,0,0,0,0,0,0,251,92,108,334,65,117,733,850,1,4,3,5,2,2263,0.0,1.0
36715.0,49,1,0,0,0,0,0,0,0,1,0,172,13,10,125,21,16,325,341,6,7,2,4,9,2748,4.0,1.0
