Income,Age,Kidhome,Teenhome,marital_Single,marital_Divorced,marital_Widow,marital_Together,marital_Married,education_Basic,education_Graduation,education_Master,education_2n Cycle,education_PhD,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpOverall,MntWines,MntSweetProducts,MntFruits,MntMeatProducts,MntFishProducts,MntGoldProds,MntRegularProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_Days
74068.0,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,783,76,30,537,140,15,1551,1566,1,4,10,9,2,2626
45759.0,56,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,1,18,3,4,60,64,2,2,0,3,7,2650
24882.0,42,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,10,29,36,8,44,1,1,1,2,6,2817
66973.0,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,466,113,22,432,147,102,1078,1180,1,8,7,12,3,2567
38872.0,32,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,19,3,21,3,22,47,69,2,3,0,3,8,2554
51148.0,47,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,235,9,6,45,8,12,291,303,4,5,1,6,6,2655
31353.0,43,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,10,3,7,17,24,2,1,1,2,8,2341
69661.0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,656,16,16,106,32,8,818,826,1,7,3,12,3,2206
80067.0,66,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,519,173,17,813,27,51,1498,1549,1,4,6,6,2,2442
86718.0,66,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,344,33,189,482,50,172,926,1098,1,5,6,5,2,2687
46854.0,47,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,96,1,1,79,7,79,105,184,6,5,1,3,8,2249
69142.0,68,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,448,4,4,34,6,39,457,496,3,8,1,7,5,2159
75922.0,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,265,23,138,553,224,92,1111,1203,1,4,4,9,1,2361
63693.0,42,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,587,87,43,337,42,54,1042,1096,3,11,6,9,6,2417
102160.0,43,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,3,763,176,29,138,76,58,1124,1182,0,7,9,10,4,2763
40637.0,55,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,13,0,3,32,35,2,1,0,3,7,2506
18890.0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,6,2,4,1,7,15,5,20,1,0,1,2,6,2755
29604.0,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,6,6,13,7,14,25,39,1,1,0,3,9,2362
48721.0,57,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,13,18,113,47,21,251,272,6,4,2,5,6,2571
44794.0,54,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,0,7,0,4,57,61,1,2,0,3,6,2180
64497.0,66,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1170,32,48,320,42,192,1420,1612,5,11,4,9,8,2816
46097.0,64,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,4,24,68,65,8,225,233,5,3,1,6,4,2614
77972.0,66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,613,102,22,319,33,12,1077,1089,1,4,6,9,1,2262
44377.0,52,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,224,0,0,30,0,10,244,254,8,5,1,5,8,2791
46014.0,46,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,410,9,0,59,19,44,453,497,10,7,1,8,7,2683
70951.0,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,239,87,10,554,254,54,1090,1144,1,3,4,9,1,2580
41443.0,43,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,171,19,7,171,25,89,304,393,6,8,1,5,8,2248
52195.0,42,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,15,16,1,1,0,2,8,2207
83790.0,72,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,1076,48,16,417,42,16,1583,1599,1,8,10,6,3,2385
44551.0,66,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182,0,4,33,0,66,153,219,2,4,1,5,7,2461
69508.0,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,824,32,32,162,42,43,1049,1092,2,11,4,11,6,2751
45204.0,32,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,1,11,25,29,18,78,96,1,1,1,4,3,2238
72460.0,51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,377,30,10,540,80,10,1027,1037,1,3,5,7,1,2386
77622.0,50,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,520,0,7,154,19,14,686,700,2,6,3,11,3,2235
30732.0,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,155,1,1,25,0,3,179,182,4,4,1,4,8,2699
63887.0,58,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,897,11,23,207,15,92,1061,1153,5,9,6,12,6,2818
42011.0,42,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,1,0,16,2,39,111,150,4,3,1,4,8,2619
51369.0,44,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,297,11,7,79,0,182,212,394,2,8,2,4,8,2771
51537.0,68,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,787,0,20,204,0,92,919,1011,3,2,2,11,8,2726
79930.0,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,792,51,86,740,67,17,1719,1736,1,3,5,8,2,2849
34320.0,34,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,9,3,0,17,17,1,1,0,2,8,2292
37070.0,54,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,231,15,7,137,4,39,355,394,9,5,1,8,7,2625
81975.0,58,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,983,138,76,184,180,27,1534,1561,1,6,3,4,7,2699
38590.0,49,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,8,4,3,16,19,1,1,0,2,8,2569
15033.0,69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,11,15,1,1,0,3,3,2233
62745.0,55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,562,10,21,464,28,32,1053,1085,3,7,8,11,5,2622
22212.0,45,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,9,20,6,21,27,48,2,2,0,4,6,2361
23661.0,38,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,1,21,22,1,1,0,3,7,2366
79761.0,62,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,415,35,5,124,15,11,583,594,1,5,2,11,3,2427
7500.0,47,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,7,3,10,12,20,17,37,4,3,1,3,7,2344
73455.0,52,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,901,163,61,757,186,20,2048,2068,1,6,5,10,3,2403
64961.0,62,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,382,124,114,276,75,38,933,971,2,6,4,4,3,2712
22804.0,49,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,1,7,2,1,24,25,1,2,0,2,9,2492
73687.0,30,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,559,13,153,503,218,181,1265,1446,1,3,9,9,2,2372
61074.0,62,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,789,28,0,133,0,152,798,950,7,11,5,8,7,2840
31686.0,56,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,5,0,1,15,16,2,1,0,3,6,2183
80134.0,48,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,3,1218,0,16,272,104,80,1530,1610,2,5,3,6,6,2564
75027.0,67,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,925,12,64,179,133,77,1236,1313,2,9,4,6,5,2695
67546.0,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,864,38,134,768,150,172,1782,1954,1,4,10,5,3,2826
65176.0,51,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,960,70,28,183,220,70,1391,1461,4,9,6,6,6,2767
31160.0,45,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,3,25,6,13,38,51,2,2,0,3,8,2445
29938.0,35,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,0,11,4,15,2,1,0,3,6,2404
102692.0,46,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,4,168,172,148,444,32,148,816,964,1,6,9,13,2,2609
26490.0,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,20,47,52,21,25,160,185,2,3,1,5,6,2804
75702.0,53,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,650,42,28,353,45,30,1088,1118,5,4,6,11,8,2828
30899.0,46,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,8,0,1,31,32,2,1,0,3,6,2783
63342.0,59,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,918,10,21,118,13,21,1059,1080,3,8,3,5,6,2780
45989.0,56,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,24,33,87,28,12,298,310,4,3,2,7,3,2774
18701.0,56,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,6,4,2,10,10,24,34,4,2,0,4,5,2549
40737.0,63,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,4,0,2,13,15,1,1,0,2,8,2362
15287.0,41,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,3,2,8,4,13,5,18,2,1,1,2,7,2786
69674.0,52,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,554,0,41,215,11,24,797,821,3,10,2,10,5,2562
44159.0,50,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,167,13,2,62,24,7,261,268,4,4,1,6,5,2171
37717.0,42,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,6,4,5,15,20,1,1,0,2,9,2742
43776.0,68,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,177,2,2,71,3,20,235,255,6,5,2,4,8,2670
38179.0,54,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38,2,4,22,4,20,50,70,4,3,1,3,7,2631
80124.0,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,483,84,84,398,205,241,1013,1254,1,3,7,8,1,2162
38097.0,50,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,77,1,2,35,0,69,46,115,4,3,2,2,7,2781
72940.0,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,182,149,74,298,162,116,749,865,1,3,3,6,1,2534
22070.0,50,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,7,19,8,21,25,46,2,2,2,2,6,2427
69267.0,67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,778,73,44,499,95,146,1343,1489,2,3,4,5,7,2804
31788.0,37,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,8,7,23,0,6,48,54,3,3,0,4,5,2260
61905.0,45,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167,2,0,43,6,13,205,218,2,4,2,4,5,2304
29315.0,60,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,7,2,14,8,4,40,44,4,2,0,4,6,2243
33378.0,57,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,7,6,40,3,10,79,89,3,2,0,4,7,2667
66313.0,57,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,625,22,7,99,10,7,756,763,2,6,3,12,4,2445
60714.0,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,216,92,162,224,101,162,633,795,2,7,4,10,5,2687
77882.0,39,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,22,129,396,188,15,788,803,1,3,3,5,1,2219
69867.0,34,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,196,130,0,512,33,54,817,871,1,3,5,8,1,2612
63841.0,52,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,635,7,15,100,20,131,646,777,1,9,3,9,6,2593
24480.0,39,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,25,19,9,28,17,68,85,3,3,0,4,7,2662
51369.0,44,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,297,11,7,79,0,182,212,394,2,8,2,4,8,2771
37760.0,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,12,5,38,150,28,261,289,2,4,1,6,7,2826
65640.0,46,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,204,15,7,149,20,66,329,395,1,5,1,8,2,2279
44319.0,45,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,3,31,34,2,2,0,3,5,2232
30631.0,46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,5,6,20,4,20,30,50,1,3,1,2,7,2511
75278.0,68,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,304,74,98,230,150,74,782,856,1,6,3,13,3,2675
50898.0,64,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,285,114,28,242,55,135,589,724,13,6,2,12,5,2696
79946.0,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,395,141,183,565,166,28,1422,1450,1,5,11,5,3,2207
35416.0,71,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248,3,3,81,4,51,288,339,3,7,1,5,8,2540
32414.0,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20,9,6,5,0,12,28,40,1,1,0,3,7,2519
38361.0,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,8,0,56,20,14,109,123,3,3,1,3,7,2343
82497.0,40,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,777,21,129,573,216,203,1513,1716,1,2,7,9,4,2765
16626.0,49,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,3,22,21,13,42,55,3,3,0,3,9,2324
29672.0,55,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,1,3,0,8,9,17,1,0,0,3,6,2633
55951.0,68,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1241,13,0,80,0,40,1294,1334,3,3,6,11,8,2834
35388.0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,4,7,4,8,16,24,1,1,0,3,7,2638
42386.0,34,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,4,4,16,0,11,78,89,1,3,0,3,8,2691
68627.0,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,395,54,15,263,60,38,749,787,1,2,3,6,1,2692
57912.0,55,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,801,0,0,80,0,35,846,881,5,8,3,12,5,2263
35246.0,62,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,2,0,12,2,10,42,52,4,3,1,3,5,2233
58821.0,64,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,513,0,14,154,19,28,672,700,1,9,2,9,6,2419
46377.0,42,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37,3,0,46,4,0,90,90,1,2,1,3,4,2279
39747.0,32,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,13,15,93,20,52,169,221,3,5,1,4,8,2236
23976.0,36,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3,1,21,2,25,16,41,3,3,1,3,7,2343
80950.0,59,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,525,147,147,112,219,63,1087,1150,1,6,7,9,2,2617
27038.0,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,23,26,25,17,15,77,92,1,3,0,3,9,2808
77457.0,73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,675,45,11,400,15,11,1135,1146,1,2,5,10,1,2275
64100.0,56,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,509,0,0,27,0,10,526,536,1,8,3,6,7,2451
42670.0,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154,4,2,46,20,15,211,226,1,4,2,4,4,2587
12571.0,44,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,5,14,2,17,19,36,4,3,1,3,6,2321
22574.0,53,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,2,2,33,35,2,2,0,3,7,2403
70893.0,44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,768,44,44,561,77,14,1480,1494,1,6,6,10,3,2667
54198.0,54,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,185,2,0,28,3,17,201,218,6,3,1,6,4,2353
28839.0,64,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,7,0,1,30,31,2,2,0,3,5,2269
40321.0,48,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,4,21,6,27,48,75,2,3,0,3,7,2494
66503.0,35,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91,3,64,128,65,50,301,351,2,4,3,6,3,2843
30833.0,69,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,7,3,6,16,22,2,1,0,3,5,2507
64795.0,49,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,412,29,5,119,38,77,526,603,3,3,3,12,2,2687
34421.0,46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,6,9,12,21,1,1,0,2,7,2522
47025.0,55,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,3,0,1,18,19,1,1,0,2,7,2299
64325.0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,731,12,60,353,78,73,1161,1234,5,10,3,5,7,2666
40464.0,67,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,424,23,17,118,7,41,548,589,6,8,2,8,8,2693
62187.0,63,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,792,45,0,275,45,126,1031,1157,1,4,8,5,3,2518
14849.0,44,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,2,2,28,3,9,47,56,3,2,0,4,8,2521
27255.0,36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,1,1,11,0,2,33,35,1,1,0,3,7,2393
54432.0,70,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,5,0,0,38,38,1,1,0,3,4,2575
29999.0,34,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,5,7,59,10,11,138,149,4,3,1,4,8,2660
24072.0,37,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,6,3,4,15,19,1,1,0,2,8,2598
33996.0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,2,15,8,6,59,65,1,1,1,3,4,2450
66334.0,64,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,909,0,11,218,0,23,1115,1138,2,9,3,5,5,2611
35178.0,49,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,23,2,1,13,2,18,23,41,1,1,1,2,7,2694
22010.0,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,2,9,3,8,17,25,2,2,0,3,8,2523
62204.0,60,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,317,46,46,247,151,139,668,807,1,4,5,12,3,2814
75693.0,52,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,797,97,153,293,72,30,1382,1412,1,11,4,6,4,2729
30675.0,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,2,16,11,21,20,41,1,1,0,3,8,2753
83003.0,55,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,856,25,61,570,40,122,1430,1552,1,7,6,8,3,2642
68655.0,32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,456,118,19,832,75,38,1462,1500,1,4,5,11,3,2847
41411.0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,3,32,38,11,18,103,121,1,2,1,4,6,2363
55212.0,51,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1103,0,0,45,0,34,1114,1148,3,4,2,11,8,2742
59292.0,70,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,378,14,14,68,19,14,479,493,2,3,5,8,3,2540
27190.0,47,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,6,7,0,3,12,15,1,1,0,2,8,2477
82623.0,68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,204,153,34,204,172,173,594,767,1,2,9,4,1,2390
44300.0,55,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,3,36,39,2,1,0,3,6,2530
84835.0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,189,189,104,379,111,218,754,972,1,4,4,6,1,2172
30372.0,49,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3,0,12,7,7,30,37,3,2,0,3,7,2710
33181.0,44,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,9,0,0,3,0,4,8,12,1,1,0,2,6,2336
71113.0,63,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,495,33,33,255,11,8,819,827,4,6,7,9,4,2353
71952.0,34,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,656,107,80,455,52,93,1257,1350,2,8,4,8,4,2694
69759.0,54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,452,30,20,514,13,0,1029,1029,3,4,6,5,3,2403
72099.0,46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,546,0,91,410,119,22,1144,1166,1,3,4,10,1,2769
60000.0,44,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1048,0,0,217,0,12,1253,1265,5,11,3,5,6,2713
38643.0,42,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,1,2,14,0,10,29,39,2,2,0,3,7,2371
50737.0,65,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,78,0,0,11,0,10,79,89,1,2,0,4,6,2573
68462.0,51,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,561,128,64,785,84,48,1574,1622,1,3,3,8,1,2723
65073.0,77,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,629,0,17,177,69,8,884,892,1,5,3,5,2,2472
46681.0,72,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,269,19,15,69,15,38,349,387,2,4,6,4,5,2423
78618.0,63,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,736,163,163,818,212,61,2031,2092,1,4,7,10,2,2798
62187.0,51,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,512,0,0,83,0,41,554,595,3,6,2,10,4,2258
28442.0,42,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,8,3,10,11,6,45,51,3,2,1,4,4,2284
37717.0,42,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,6,4,5,15,20,1,1,0,2,9,2742
51479.0,53,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,247,8,8,160,6,65,364,429,7,6,3,6,7,2707
54803.0,51,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,404,27,0,92,28,142,409,551,2,6,2,9,4,2836
79530.0,60,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,333,42,0,815,129,29,1290,1319,1,4,10,11,2,2567
31615.0,44,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,3,20,6,9,33,42,2,2,0,3,7,2629
72025.0,58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,833,133,33,549,151,233,1466,1699,1,4,3,8,3,2748
52614.0,45,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,789,9,0,142,12,38,914,952,2,2,4,8,8,2734
35684.0,36,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,6,4,7,0,3,24,27,1,1,0,3,6,2227
48178.0,45,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,159,2,4,45,6,38,178,216,6,5,1,4,8,2768
